﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2JcDiMxi4HxjxyjandywEu","Can You Dig It","Ramon Tapia","Organic Techhouse Vol.2","1","23","371192","spotify:user:flngr","2013-06-15T10:18:23Z"
"spotify:track:1TZqbbxnGqKObEZrh7wlvN","Ian Pooley's Orca Mallorca - Remix","Tonka","Organic Techhouse Vol.2","1","24","455298","spotify:user:flngr","2013-06-15T10:26:09Z"
"spotify:track:4ixW6LQNs4n3OXQeeUpQVK","All That Jazz - Lützenkirchen's Lo Mix","Lützenkirchen","Organic Techhouse Vol.2","1","25","363075","spotify:user:flngr","2013-06-15T10:31:26Z"
"spotify:track:20Gp7lppDXEQBAnx3f0io5","Doggie Dance","Trick & Kubic","Organic Techhouse Vol.2","1","27","386217","spotify:user:flngr","2013-06-15T10:45:47Z"
"spotify:track:5kpOye3gjnvcEykOIooptV","Ever Never - Original","Tube, BERGER, Ante Perry","Organic Tech House Vol.5","1","1","472320","spotify:user:flngr","2013-06-15T11:18:37Z"
"spotify:track:3zS7Aey2tfM9CJxdFVuguu","Non Verbal Lessons","Jay Lumen","Organic Tech House Vol.5","1","6","456000","spotify:user:flngr","2013-06-15T11:57:05Z"
"spotify:track:0zbVVy1ZPDAI4dbtxEzcgX","Meltdown - Mihai Popoviciu Remix","Heartik","Organic Tech House Vol.5","1","9","461906","spotify:user:flngr","2013-06-15T20:03:44Z"
"spotify:track:15Fx00aWVNTZSpXAoEcYY7","It`s our Future - Tube & Berger Remix","Tom Wax","Organic Tech House Vol.5","1","11","433920","spotify:user:flngr","2013-06-15T20:22:00Z"
"spotify:track:4vIwZwjwOhU2o2h9yKLTqV","23 Children - Philip Bader Remix","Brian Benson, Michael Gull","Organic Tech House Vol.5","1","12","461562","spotify:user:flngr","2013-06-15T21:08:29Z"
"spotify:track:1zcovaV5Rv6aGaCsNY5aGA","Essa Hei - Original","Nick Olivetti, Chase Buch","Organic Tech House Vol.5","1","14","407132","spotify:user:flngr","2013-06-15T21:44:11Z"
"spotify:track:6AD5F8aDZTx9Bkbktja5Cf","Deeplines - Original","MiniCoolBoyz","Organic Tech House Vol.5","1","15","489636","spotify:user:flngr","2013-06-15T21:53:39Z"
"spotify:track:4LPqXuVKSsZ8V3M3oLdAeS","Whaler","Anton Pieete","Organic Tech House Vol.5","1","16","439724","spotify:user:flngr","2013-06-15T21:58:22Z"
"spotify:track:5kpOye3gjnvcEykOIooptV","Ever Never - Original","Tube, BERGER, Ante Perry","Organic Tech House Vol.5","1","1","472320","spotify:user:flngr","2013-06-15T21:58:39Z"
"spotify:track:2KqGCgRei7r4qzWzo3gi1I","chaos theory - Original","Alec Chizhik, Markus Mehta","Organic Tech House Vol.5","1","19","525972","spotify:user:flngr","2013-06-15T22:19:47Z"
