﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7xQxMw1WvqOfZxhUqeDOh9","Panam","Triptik","Microphonorama","1","12","317186","spotify:user:flngr","2015-10-26T19:52:43Z"
"spotify:track:2DWzn0kVcV9iKkiiee4rRE","Labios Rotos","Zoé","MTV Unplugged Música De Fondo (Standard Version)","1","5","243094","spotify:user:flngr","2015-11-04T18:20:36Z"
"spotify:track:2dppOPChMveOcOJDwBvmeC","There Was a Time","James Brown & The Famous Flames","Most Wanted Remixed Jazz","1","11","328093","spotify:user:flngr","2015-11-07T10:36:23Z"
"spotify:track:41AjwperF43RicOQ4bGj86","Do What You Wanna","Ramsey Lewis","Most Wanted Remixed Jazz","1","12","324106","spotify:user:flngr","2015-11-07T10:39:03Z"
"spotify:track:60OjqNRaPn483reCuJ7soP","Blow Job (Feat. Karl Denson)","Ferry Ultra, Karl Denson","Ferry Ultra and the Homeless Funkers","1","11","386423","spotify:user:flngr","2015-11-07T14:10:45Z"
"spotify:track:2VURGUBH0w1Mja4BvZ07an","Love is in the bed","So","Programing Jazz","1","1","190694","spotify:user:flngr","2015-11-07T14:42:35Z"
"spotify:track:62AhkiJVxMDVbbkbyhLjRv","Poli Love","Zoé","MTV Unplugged Música De Fondo (Standard Version)","1","11","254888","spotify:user:flngr","2015-11-09T07:31:05Z"
"spotify:track:73v10LeynWONSJQrpyBtH0","Sur La Planche 2013","La Femme","La Femme","1","4","228786","spotify:user:flngr","2015-11-13T09:02:03Z"
"spotify:track:2ibjGwv7Vbu0XPh1wrkreK","I Only Want You","Eagles Of Death Metal","Peace Love Death Metal","1","1","168920","spotify:user:flngr","2015-11-16T08:50:35Z"
"spotify:track:3DjBDQs8ebkxMBo2V8V3SH","Teenage Color (Anoraak Remix)","College","Nightdrive With You","1","7","347400","spotify:user:flngr","2015-11-22T22:00:38Z"
"spotify:track:1OEuAkrDCBtlrUY3Xh2DNm","Golden Trinquet - So Long","Flip Grater","While I'm Awake I'm At War","1","5","145440","spotify:user:flngr","2015-11-30T20:12:05Z"
"spotify:track:4g3Ax56IslQkI6XVfYKVc5","The Less I Know The Better","Tame Impala","Currents","1","7","216318","spotify:user:flngr","2015-11-30T20:30:34Z"
"spotify:track:5jsoxuwVDb6y7v3mdMQ7D2","Hey Johnny","FIDLAR","Too","1","9","207826","spotify:user:flngr","2015-12-02T10:28:44Z"
"spotify:track:56phh0HQ7YNo2bkyRqI522","C'est ça la vie","Sango, Yan's","Juvénile","1","3","278000","spotify:user:flngr","2015-12-09T12:51:42Z"
"spotify:track:6WeFERstiZYEviqaNJKFWy","We are The Living","Girls In Hawaii","Everest","1","3","216026","spotify:user:flngr","2015-12-12T09:25:21Z"
"spotify:track:3GnbLA5jz38vYi4zVT5lus","Jimmy","Cats On Trees","Cats On Trees","1","3","192013","spotify:user:flngr","2015-12-12T14:21:39Z"
"spotify:track:3IM6z62QFYH5exAFFDYkdY","You And Whose Army?","Radiohead","Amnesiac (Collector's Edition)","1","4","191000","spotify:user:flngr","2015-12-14T09:40:54Z"
"spotify:track:4aGgWYM6wvQXRvBYCQ3DF0","I Like What You're Doing To Me - 12 Inch Version","Young and Company","I Like What You're Doing To Me","1","9","440026","spotify:user:flngr","2015-12-16T13:45:59Z"
"spotify:track:4JlzfJinxbr6OQeKQ9bdg4","This Will Be (An Everlasting Love)","Natalie Cole","Best Of 1975","2","2","171226","spotify:user:flngr","2015-12-27T12:07:56Z"
"spotify:track:39aagPpNqoPXN3FEdLwXMe","She Doesn't Mind","Sean Paul","Reggae Gold 2012","1","1","227786","spotify:user:flngr","2015-12-27T22:26:59Z"
"spotify:track:3bppLmnTN0jQtQMRFwtqR7","Blush","luxury elite","World Class","1","8","162612","spotify:user:flngr","2016-01-13T13:31:57Z"
"spotify:track:4qS1B4ApROisa12hrHkWzq","Beausejour","JNL","Beausejour","1","1","243214","spotify:user:flngr","2016-01-14T22:01:28Z"
"spotify:track:2oORAKlxaN20gTXUPW4htz","I-69","Roman GianArthur","I-69","1","1","245282","spotify:user:flngr","2016-01-21T13:16:50Z"
"spotify:track:1SoBehfQMenbfWOqgEZZCG","Must Be Love","Les Loups","Club Coeur","1","6","240213","spotify:user:flngr","2016-01-24T12:05:08Z"
"spotify:local:Walter+WoIff::Letta+Mbulu+-+Nomalizo+%28Walter+Wolff+Edit%29:536","Letta Mbulu - Nomalizo (Walter Wolff Edit)","Walter WoIff","","0","0","536000","spotify:user:flngr","2016-02-07T16:44:35Z"
