﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4aNsaULjrRRMUPXP9IcDEa","Rebirth of Cool","DJ Cam Quartet","Rebirth of Cool","1","1","299693","spotify:user:flngr","2015-10-21T09:55:56Z"
"spotify:track:50e8KL7TnyNKLaWfCSr0xf","Blue Avenue","Jazz Liberatorz","Fruit Of The Past","1","20","190078","spotify:user:flngr","2015-10-23T19:19:01Z"
"spotify:track:45SaO3LHZfHZFZbVyAHOCG","When The Clock Ticks - Feat. J. Sands","Jazz Liberatorz","Clin D'oeil","1","4","294360","spotify:user:flngr","2015-10-23T19:21:24Z"
"spotify:track:2mCLc4lZjbpcpXgNBrC5lY","It Looks Like Love","Goody Goody","Goody Goody","1","5","383093","spotify:user:flngr","2015-10-23T21:28:31Z"
"spotify:track:5ZZSPvRRUUWX1rwRu4wo0p","Right / Wrong - David Grumel, The Love Remix","Caspian Pool","Hot (Ep)","1","7","240333","spotify:user:flngr","2015-10-26T17:14:26Z"
"spotify:track:2RcanAJpudPNDkyIe9DzKS","Really Love","D'Angelo","Black Messiah","1","5","344346","spotify:user:flngr","2015-11-03T20:21:54Z"
"spotify:track:2DWzn0kVcV9iKkiiee4rRE","Labios Rotos","Zoé","MTV Unplugged Música De Fondo (Standard Version)","1","5","243094","spotify:user:flngr","2015-11-04T18:20:17Z"
"spotify:track:7mimnm2QlSzW3J38FRMETP","Thinking of You","Sister Sledge","We Are Family [Expanded]","1","4","266826","spotify:user:flngr","2015-11-05T21:14:03Z"
"spotify:local:DAngeloVEVO::D%27Angelo%2C+The+Vanguard+-+Really+Love+%28Live+on+SNL%29:279","D'Angelo, The Vanguard - Really Love (Live on SNL)","DAngeloVEVO","","0","0","279000","spotify:user:flngr","2015-11-05T21:47:52Z"
"spotify:local:::Zo%C3%A9+-+Labios+Rotos+%28Live+8.11.14%29:263","Zoé - Labios Rotos (Live 8.11.14)","","","0","0","263000","spotify:user:flngr","2015-11-05T21:50:10Z"
"spotify:track:0CdGm7k9PDrX9kY6OGNkFY","Tough Love","Jessie Ware","Tough Love (Deluxe)","1","1","206950","spotify:user:flngr","2015-11-06T21:35:00Z"
"spotify:track:41AjwperF43RicOQ4bGj86","Do What You Wanna","Ramsey Lewis","Most Wanted Remixed Jazz","1","12","324106","spotify:user:flngr","2015-11-07T10:39:45Z"
"spotify:track:7f166QoSk7Ij8o7FCG8OmX","Cyan","Alexi Tuomarila Trio","Edition Sampler 2014","1","7","384640","spotify:user:flngr","2015-11-07T12:09:59Z"
"spotify:track:0y2318j3WoNzxbftTVgmoV","First Light","Andrew McCormack","Edition Sampler 2014","1","9","321880","spotify:user:flngr","2015-11-07T12:26:22Z"
"spotify:track:61vYsE6oV89Qr9JQxPJSmU","I Owe My Love to You (Feat. Ron Carroll & Byron Stingily)","Ferry Ultra, Ron Carroll, Byron Stingily","Ferry Ultra and the Homeless Funkers","1","5","289449","spotify:user:flngr","2015-11-07T14:18:38Z"
"spotify:track:4OTCLebS9uHUcLE9qzt9LG","Dangerous Vibes (Feat. Roy Ayers)","Ferry Ultra, Roy Ayers","Ferry Ultra and the Homeless Funkers","1","10","280787","spotify:user:flngr","2015-11-07T14:23:27Z"
"spotify:track:2VURGUBH0w1Mja4BvZ07an","Love is in the bed","So","Programing Jazz","1","1","190694","spotify:user:flngr","2015-11-07T14:39:38Z"
"spotify:track:3W6TDna43DO3l8xOOLFd6b","10,000 Emerald Pools","BØRNS","Dopamine","1","1","174693","spotify:user:flngr","2015-11-09T21:19:16Z"
"spotify:track:1lheEfIE4ZyYmUXvJ7DPAM","American Money","BØRNS","Dopamine","1","4","260986","spotify:user:flngr","2015-11-09T21:33:01Z"
"spotify:track:7CaCrCBFkpA5u0mJGNFLsO","Hot Hands","Darius","Bondax & Friends - The Mix Album","1","16","253560","spotify:user:flngr","2015-11-09T21:51:15Z"
"spotify:track:4VSDGgNKnvln23aPjX6Pgn","Lay-by","Tennyson","Lay-by","1","1","271333","spotify:user:flngr","2015-11-09T21:59:26Z"
"spotify:track:050FRfGTiixo8MfXyAiteV","The Rift Valley","Rebelski","We Drop Tracks! (A Deep House Selection)","1","22","200039","spotify:user:flngr","2015-11-10T13:40:50Z"
"spotify:track:68nGQH6BIKYUgJr8Ijjxyd","Clock-Watchers - Le Emporium Remix","Funky DL","Le Emporium de Jazz","1","3","220834","spotify:user:flngr","2015-11-14T15:43:25Z"
"spotify:track:3L0SkrPfYjH9JA2XbVHZon","The Sweetest Thing - Le Emporium Remix","Funky DL","Le Emporium de Jazz","1","11","239968","spotify:user:flngr","2015-11-14T15:56:09Z"
"spotify:track:7tAwtz0RdzX3qszAjKsfNz","Fresh Green","Blazo","Colors of Jazz 2","1","4","185986","spotify:user:flngr","2015-11-17T14:22:20Z"
"spotify:local:HIP+DOZER::JHAS+-+Pain+Au+Chocolat:133","JHAS - Pain Au Chocolat","HIP DOZER","","0","0","133000","spotify:user:flngr","2015-11-18T16:57:35Z"
"spotify:track:7MlT2Kb4Sqjbdu3GQPyCMz","Câlin Calé - Original","Joris Delacroix","Quiet","1","1","413858","spotify:user:flngr","2015-11-25T09:13:48Z"
"spotify:track:1OEuAkrDCBtlrUY3Xh2DNm","Golden Trinquet - So Long","Flip Grater","While I'm Awake I'm At War","1","5","145440","spotify:user:flngr","2015-11-30T20:12:01Z"
"spotify:track:6WeFERstiZYEviqaNJKFWy","We are The Living","Girls In Hawaii","Everest","1","3","216026","spotify:user:flngr","2015-12-09T19:17:13Z"
"spotify:track:3IM6z62QFYH5exAFFDYkdY","You And Whose Army?","Radiohead","Amnesiac (Collector's Edition)","1","4","191000","spotify:user:flngr","2015-12-14T09:40:49Z"
"spotify:track:00zqTWtvCWvDtAqoLRl6Sy","When It Hurts","Avant","Avant","1","4","236213","spotify:user:flngr","2015-12-23T11:49:48Z"
"spotify:track:5Ml003Ymb2JnhRR9tGA5Bf","Sunday","HNNY","Sunday","1","1","180601","spotify:user:flngr","2015-12-29T09:33:44Z"
"spotify:track:2pFZXJBcPheM4hn6dJxDGa","To Bruce","luxury elite","World Class","1","5","164153","spotify:user:flngr","2016-01-13T13:19:33Z"
"spotify:track:0ooKIwJzydBII0C3wNWf5A","Upscale","luxury elite","World Class","1","7","118021","spotify:user:flngr","2016-01-13T13:27:04Z"
"spotify:track:3bppLmnTN0jQtQMRFwtqR7","Blush","luxury elite","World Class","1","8","162612","spotify:user:flngr","2016-01-13T13:30:05Z"
"spotify:track:1cIbogH3UKRqDO2tasfPTg","Like A Fool","Crazy P","Walk Dance Talk Sing","1","1","305649","spotify:user:flngr","2016-01-14T22:10:04Z"
"spotify:track:76JVya7Zp4HlEJCv3hx2qJ","Dab Housing","Real Lies","Real Life","1","2","254613","spotify:user:flngr","2016-01-22T15:00:01Z"
"spotify:track:4cNyHbRoGHqHYJOI2mlgAF","Sidetripping","Real Lies","Real Life","1","11","284853","spotify:user:flngr","2016-01-22T15:08:41Z"
"spotify:track:0KM20EUr5bOH7KgMqhfDwK","Crazy Lazy","Spike","Orange Cloud Nine","1","12","111278","spotify:user:flngr","2016-02-02T21:53:26Z"
"spotify:track:1A0MZvj8IjGse9kEv3wxda","Take It Home","Spike","Orange Cloud Nine","1","13","157040","spotify:user:flngr","2016-02-02T21:55:15Z"
"spotify:track:6uacQpHOWrCXWEYRCdprap","You And Me","Benny Sings, GoldLink","Studio","1","6","189320","spotify:user:flngr","2016-02-02T22:00:24Z"
"spotify:track:6eBaux9fj56JTtaa3qwKvV","High Living","Toro y Moi","Anything In Return","1","8","259479","spotify:user:flngr","2016-02-02T22:02:44Z"
"spotify:track:3yYLsxafXJke6kqv1DGaRX","Come to This","Clement Bazin","Night Things","1","1","252000","spotify:user:flngr","2016-02-07T16:32:12Z"
"spotify:local:Walter+WoIff::Letta+Mbulu+-+Nomalizo+%28Walter+Wolff+Edit%29:536","Letta Mbulu - Nomalizo (Walter Wolff Edit)","Walter WoIff","","0","0","536000","spotify:user:flngr","2016-02-07T16:44:28Z"
"spotify:track:74B28nUD4wyejz2HZ9tpDn","Rosie - Hurbert Daviz Remix","Hubert Daviz, Wayne Snow, Max Graef","Rosie","1","5","171664","spotify:user:flngr","2016-02-07T21:07:48Z"
"spotify:track:2Fkt7DBCW6txZwn0ytpuVg","Helios (feat. Wayne Snow)","Darius, Wayne Snow","Helios (feat. Wayne Snow) - EP","1","1","198315","spotify:user:flngr","2016-02-07T21:09:05Z"
"spotify:track:62AhkiJVxMDVbbkbyhLjRv","Poli Love","Zoé","MTV Unplugged Música De Fondo (Standard Version)","1","11","254888","spotify:user:flngr","2016-02-07T21:39:22Z"
